"","ID","trial","cue","left","right","car_chosen","location_chosen","rt","rt_short","rt_long","reward_n1back","reward","stay_color","stay_key","unchosen_car_oneback","reoffered_unchosen","reoffered_chosen","same_colour_offered","cue_n1back","age","sex","ocir","bai","accident","unchosen_car","stay_car_unch"
"5590","7c0ec5d2082d41d4b2738d8df460ca10",70,1,"yellow","red","yellow","left",261,"keep","keep",1,0,0,0,"red",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5591","7c0ec5d2082d41d4b2738d8df460ca10",71,1,"green","yellow","yellow","right",290,"keep","keep",0,0,1,0,"red",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5592","7c0ec5d2082d41d4b2738d8df460ca10",72,0,"yellow","blue","blue","right",552,"keep","keep",0,1,0,1,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5593","7c0ec5d2082d41d4b2738d8df460ca10",73,2,"red","blue","blue","right",576,"keep","keep",1,1,1,1,"yellow",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5594","7c0ec5d2082d41d4b2738d8df460ca10",74,2,"green","yellow","green","left",816,"keep","keep",1,1,0,0,"red",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5595","7c0ec5d2082d41d4b2738d8df460ca10",75,0,"red","yellow","yellow","right",679,"keep","keep",1,1,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5596","7c0ec5d2082d41d4b2738d8df460ca10",76,2,"red","yellow","red","left",311,"keep","keep",1,0,0,0,"red",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",1
"5598","7c0ec5d2082d41d4b2738d8df460ca10",78,2,"yellow","green","green","right",262,"keep","keep",1,0,1,1,"yellow",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5599","7c0ec5d2082d41d4b2738d8df460ca10",79,2,"green","blue","green","left",279,"keep","keep",0,0,1,0,"yellow",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5600","7c0ec5d2082d41d4b2738d8df460ca10",80,2,"red","blue","blue","right",323,"keep","keep",0,0,0,0,"blue",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5602","7c0ec5d2082d41d4b2738d8df460ca10",82,2,"blue","green","blue","left",560,"keep","keep",1,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",1
"5603","7c0ec5d2082d41d4b2738d8df460ca10",83,2,"red","yellow","yellow","right",331,"keep","keep",0,0,0,0,"green",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5604","7c0ec5d2082d41d4b2738d8df460ca10",84,1,"blue","green","blue","left",399,"keep","keep",0,0,0,0,"red",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5605","7c0ec5d2082d41d4b2738d8df460ca10",85,1,"blue","red","red","right",407,"keep","keep",0,1,0,0,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5606","7c0ec5d2082d41d4b2738d8df460ca10",86,2,"green","blue","green","left",674,"keep","keep",1,0,0,0,"blue",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5607","7c0ec5d2082d41d4b2738d8df460ca10",87,0,"yellow","green","green","right",427,"keep","keep",0,0,1,0,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5608","7c0ec5d2082d41d4b2738d8df460ca10",88,2,"green","red","green","left",476,"keep","keep",0,0,1,0,"yellow",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5609","7c0ec5d2082d41d4b2738d8df460ca10",89,1,"red","green","green","right",349,"keep","keep",0,1,1,0,"red",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5610","7c0ec5d2082d41d4b2738d8df460ca10",90,1,"red","yellow","red","left",696,"keep","keep",1,0,0,0,"red",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",1
"5611","7c0ec5d2082d41d4b2738d8df460ca10",91,2,"yellow","red","red","right",467,"keep","keep",0,1,1,0,"yellow",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5612","7c0ec5d2082d41d4b2738d8df460ca10",92,0,"red","green","red","left",391,"keep","keep",1,0,1,0,"yellow",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5613","7c0ec5d2082d41d4b2738d8df460ca10",93,2,"green","red","red","right",424,"keep","keep",0,0,1,0,"green",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5614","7c0ec5d2082d41d4b2738d8df460ca10",94,2,"yellow","blue","yellow","left",426,"keep","keep",0,1,0,0,"green",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5615","7c0ec5d2082d41d4b2738d8df460ca10",95,2,"green","yellow","yellow","right",519,"keep","keep",1,0,1,0,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5616","7c0ec5d2082d41d4b2738d8df460ca10",96,0,"red","yellow","yellow","right",375,"keep","keep",0,0,1,1,"green",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5617","7c0ec5d2082d41d4b2738d8df460ca10",97,0,"yellow","green","yellow","left",439,"keep","keep",0,1,1,0,"red",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5618","7c0ec5d2082d41d4b2738d8df460ca10",98,1,"green","blue","blue","right",977,"keep","keep",1,0,0,0,"green",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5619","7c0ec5d2082d41d4b2738d8df460ca10",99,1,"red","green","red","left",416,"keep","keep",0,0,0,0,"green",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5620","7c0ec5d2082d41d4b2738d8df460ca10",100,0,"green","red","red","right",335,"keep","keep",0,0,1,0,"green",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5621","7c0ec5d2082d41d4b2738d8df460ca10",101,0,"blue","red","blue","left",411,"keep","keep",0,1,0,0,"green",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5622","7c0ec5d2082d41d4b2738d8df460ca10",102,0,"red","yellow","yellow","right",443,"keep","keep",1,1,0,0,"red",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5623","7c0ec5d2082d41d4b2738d8df460ca10",103,0,"blue","yellow","blue","left",326,"keep","keep",1,0,0,0,"red",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5624","7c0ec5d2082d41d4b2738d8df460ca10",104,1,"yellow","red","red","right",529,"keep","keep",0,0,0,0,"yellow",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5625","7c0ec5d2082d41d4b2738d8df460ca10",105,0,"yellow","blue","blue","right",546,"keep","keep",0,0,0,1,"yellow",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5626","7c0ec5d2082d41d4b2738d8df460ca10",106,1,"red","green","green","right",480,"keep","keep",0,0,0,1,"yellow",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5627","7c0ec5d2082d41d4b2738d8df460ca10",107,1,"green","blue","green","left",512,"keep","keep",0,0,1,0,"red",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5628","7c0ec5d2082d41d4b2738d8df460ca10",108,1,"blue","red","blue","left",937,"keep","keep",0,1,0,1,"blue",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5629","7c0ec5d2082d41d4b2738d8df460ca10",109,0,"red","green","green","right",317,"keep","keep",1,0,0,0,"red",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5630","7c0ec5d2082d41d4b2738d8df460ca10",110,1,"yellow","blue","yellow","left",278,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5631","7c0ec5d2082d41d4b2738d8df460ca10",111,2,"yellow","red","red","right",213,"keep","keep",1,1,0,0,"blue",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5632","7c0ec5d2082d41d4b2738d8df460ca10",112,1,"yellow","blue","yellow","left",399,"keep","keep",1,0,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5633","7c0ec5d2082d41d4b2738d8df460ca10",113,0,"green","blue","blue","right",404,"keep","keep",0,0,0,0,"blue",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",1
"5634","7c0ec5d2082d41d4b2738d8df460ca10",114,1,"green","blue","green","left",366,"keep","keep",0,0,0,0,"green",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5635","7c0ec5d2082d41d4b2738d8df460ca10",115,0,"blue","yellow","yellow","right",359,"keep","keep",0,0,0,0,"blue",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5636","7c0ec5d2082d41d4b2738d8df460ca10",116,2,"red","yellow","red","left",278,"keep","keep",0,1,0,0,"blue",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5637","7c0ec5d2082d41d4b2738d8df460ca10",117,1,"yellow","blue","blue","right",413,"keep","keep",1,1,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5638","7c0ec5d2082d41d4b2738d8df460ca10",118,0,"yellow","green","yellow","left",612,"keep","keep",1,1,0,0,"yellow",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",1
"5639","7c0ec5d2082d41d4b2738d8df460ca10",119,1,"green","yellow","yellow","right",410,"keep","keep",1,1,1,0,"green",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5640","7c0ec5d2082d41d4b2738d8df460ca10",120,1,"yellow","red","yellow","left",408,"keep","keep",1,1,1,0,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5642","7c0ec5d2082d41d4b2738d8df460ca10",122,1,"yellow","red","red","right",517,"keep","keep",1,0,1,1,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5643","7c0ec5d2082d41d4b2738d8df460ca10",123,2,"red","green","red","left",624,"keep","keep",0,0,1,0,"yellow",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5644","7c0ec5d2082d41d4b2738d8df460ca10",124,0,"yellow","blue","blue","right",1297,"keep","keep",0,1,0,0,"green",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5645","7c0ec5d2082d41d4b2738d8df460ca10",125,0,"red","blue","red","left",1109,"keep","keep",1,0,0,0,"yellow",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5646","7c0ec5d2082d41d4b2738d8df460ca10",126,2,"red","yellow","yellow","right",333,"keep","keep",0,1,0,0,"blue",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5647","7c0ec5d2082d41d4b2738d8df460ca10",127,2,"yellow","green","yellow","left",577,"keep","keep",1,0,1,0,"red",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5648","7c0ec5d2082d41d4b2738d8df460ca10",128,1,"green","yellow","yellow","right",262,"keep","keep",0,1,1,0,"green",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5649","7c0ec5d2082d41d4b2738d8df460ca10",129,0,"yellow","red","red","right",909,"keep","keep",1,1,0,1,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5650","7c0ec5d2082d41d4b2738d8df460ca10",130,1,"yellow","green","green","right",396,"keep","keep",1,0,0,1,"yellow",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5651","7c0ec5d2082d41d4b2738d8df460ca10",131,1,"green","blue","green","left",343,"keep","keep",0,1,1,0,"yellow",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5652","7c0ec5d2082d41d4b2738d8df460ca10",132,0,"yellow","red","red","right",408,"keep","keep",1,1,0,0,"blue",0,0,"Different","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5653","7c0ec5d2082d41d4b2738d8df460ca10",133,1,"green","blue","green","left",294,"keep","keep",1,1,0,0,"yellow",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5654","7c0ec5d2082d41d4b2738d8df460ca10",134,1,"green","red","red","right",385,"keep","keep",1,0,0,0,"blue",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5655","7c0ec5d2082d41d4b2738d8df460ca10",135,1,"blue","green","blue","left",469,"keep","keep",0,0,0,0,"green",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5656","7c0ec5d2082d41d4b2738d8df460ca10",136,2,"red","blue","blue","right",309,"keep","keep",0,1,1,0,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5657","7c0ec5d2082d41d4b2738d8df460ca10",137,2,"green","yellow","green","left",389,"keep","keep",1,0,0,0,"red",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5658","7c0ec5d2082d41d4b2738d8df460ca10",138,1,"red","yellow","yellow","right",341,"keep","keep",0,1,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5659","7c0ec5d2082d41d4b2738d8df460ca10",139,2,"blue","yellow","yellow","right",309,"keep","keep",1,0,1,1,"red",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5660","7c0ec5d2082d41d4b2738d8df460ca10",140,1,"yellow","green","yellow","left",467,"keep","keep",0,0,1,0,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5661","7c0ec5d2082d41d4b2738d8df460ca10",141,0,"blue","green","green","right",434,"keep","keep",0,1,0,0,"green",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5662","7c0ec5d2082d41d4b2738d8df460ca10",142,1,"yellow","red","red","right",789,"keep","keep",1,1,0,1,"blue",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5663","7c0ec5d2082d41d4b2738d8df460ca10",143,0,"blue","green","blue","left",744,"keep","keep",1,1,0,0,"yellow",0,0,"Different","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5664","7c0ec5d2082d41d4b2738d8df460ca10",144,0,"green","yellow","yellow","right",547,"keep","keep",1,0,0,0,"green",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5665","7c0ec5d2082d41d4b2738d8df460ca10",145,2,"blue","yellow","blue","left",384,"keep","keep",0,0,0,0,"green",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5666","7c0ec5d2082d41d4b2738d8df460ca10",146,2,"red","yellow","yellow","right",374,"keep","keep",0,0,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5667","7c0ec5d2082d41d4b2738d8df460ca10",147,2,"red","yellow","red","left",505,"keep","keep",0,1,0,0,"red",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",1
"5668","7c0ec5d2082d41d4b2738d8df460ca10",148,2,"green","yellow","yellow","right",460,"keep","keep",1,1,0,0,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",1
"5669","7c0ec5d2082d41d4b2738d8df460ca10",149,0,"green","red","green","left",684,"keep","keep",1,0,0,0,"green",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5670","7c0ec5d2082d41d4b2738d8df460ca10",150,0,"yellow","blue","blue","right",421,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5671","7c0ec5d2082d41d4b2738d8df460ca10",151,1,"green","yellow","green","left",489,"keep","keep",1,0,0,0,"yellow",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5672","7c0ec5d2082d41d4b2738d8df460ca10",152,2,"blue","yellow","yellow","right",735,"keep","keep",0,0,0,0,"yellow",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5673","7c0ec5d2082d41d4b2738d8df460ca10",153,0,"yellow","blue","yellow","left",693,"keep","keep",0,0,1,0,"blue",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5674","7c0ec5d2082d41d4b2738d8df460ca10",154,1,"green","red","red","right",920,"keep","keep",0,1,0,0,"blue",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5675","7c0ec5d2082d41d4b2738d8df460ca10",155,0,"yellow","red","yellow","left",898,"keep","keep",1,1,0,0,"green",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5676","7c0ec5d2082d41d4b2738d8df460ca10",156,0,"yellow","blue","blue","right",1102,"keep","keep",1,0,0,0,"red",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5677","7c0ec5d2082d41d4b2738d8df460ca10",157,2,"green","red","green","left",393,"keep","keep",0,1,0,0,"yellow",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5678","7c0ec5d2082d41d4b2738d8df460ca10",158,0,"yellow","red","red","right",375,"keep","keep",1,0,0,0,"red",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",1
"5679","7c0ec5d2082d41d4b2738d8df460ca10",159,2,"red","blue","red","left",719,"keep","keep",0,1,1,0,"yellow",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5680","7c0ec5d2082d41d4b2738d8df460ca10",160,0,"red","blue","red","left",729,"keep","keep",1,0,1,1,"blue",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5682","7c0ec5d2082d41d4b2738d8df460ca10",162,2,"yellow","red","yellow","left",451,"keep","keep",0,0,1,0,"red",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5683","7c0ec5d2082d41d4b2738d8df460ca10",163,1,"red","yellow","yellow","right",318,"keep","keep",0,1,1,0,"red",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5684","7c0ec5d2082d41d4b2738d8df460ca10",164,2,"blue","red","blue","left",557,"keep","keep",1,0,0,0,"red",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5685","7c0ec5d2082d41d4b2738d8df460ca10",165,1,"yellow","red","yellow","left",576,"keep","keep",0,1,0,1,"red",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5686","7c0ec5d2082d41d4b2738d8df460ca10",166,2,"yellow","green","green","right",860,"keep","keep",1,0,0,0,"red",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5687","7c0ec5d2082d41d4b2738d8df460ca10",167,0,"green","blue","green","left",514,"keep","keep",0,0,1,0,"yellow",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5688","7c0ec5d2082d41d4b2738d8df460ca10",168,0,"red","blue","blue","right",993,"keep","keep",0,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5689","7c0ec5d2082d41d4b2738d8df460ca10",169,0,"red","blue","red","left",642,"keep","keep",0,0,0,0,"red",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5690","7c0ec5d2082d41d4b2738d8df460ca10",170,2,"red","yellow","red","left",613,"keep","keep",0,1,1,1,"blue",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5691","7c0ec5d2082d41d4b2738d8df460ca10",171,2,"blue","yellow","blue","left",511,"keep","keep",1,0,0,1,"yellow",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5692","7c0ec5d2082d41d4b2738d8df460ca10",172,0,"red","green","green","right",568,"keep","keep",0,1,0,0,"yellow",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5693","7c0ec5d2082d41d4b2738d8df460ca10",173,0,"red","blue","blue","right",583,"keep","keep",1,0,0,1,"red",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5694","7c0ec5d2082d41d4b2738d8df460ca10",174,0,"yellow","green","yellow","left",572,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5695","7c0ec5d2082d41d4b2738d8df460ca10",175,0,"green","yellow","yellow","right",672,"keep","keep",1,0,1,0,"green",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5696","7c0ec5d2082d41d4b2738d8df460ca10",176,2,"blue","green","blue","left",612,"keep","keep",0,1,0,0,"green",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5697","7c0ec5d2082d41d4b2738d8df460ca10",177,2,"blue","red","red","right",2937,"keep","keep",1,0,0,0,"green",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5698","7c0ec5d2082d41d4b2738d8df460ca10",178,2,"red","yellow","red","left",310,"keep","keep",0,0,1,0,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5699","7c0ec5d2082d41d4b2738d8df460ca10",179,0,"blue","green","green","right",628,"keep","keep",0,1,0,0,"yellow",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5700","7c0ec5d2082d41d4b2738d8df460ca10",180,0,"yellow","blue","yellow","left",679,"keep","keep",1,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5701","7c0ec5d2082d41d4b2738d8df460ca10",181,1,"red","yellow","yellow","right",392,"keep","keep",0,0,1,0,"blue",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5702","7c0ec5d2082d41d4b2738d8df460ca10",182,1,"green","red","green","left",421,"keep","keep",0,1,0,0,"red",1,0,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
"5703","7c0ec5d2082d41d4b2738d8df460ca10",183,1,"blue","yellow","blue","left",627,"keep","keep",1,0,0,1,"red",0,0,"Different","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5704","7c0ec5d2082d41d4b2738d8df460ca10",184,1,"yellow","blue","blue","right",380,"keep","keep",0,1,1,0,"yellow",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5705","7c0ec5d2082d41d4b2738d8df460ca10",185,2,"blue","yellow","yellow","right",456,"keep","keep",1,1,0,1,"yellow",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5706","7c0ec5d2082d41d4b2738d8df460ca10",186,0,"yellow","green","green","right",731,"keep","keep",1,1,0,1,"blue",0,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5707","7c0ec5d2082d41d4b2738d8df460ca10",187,2,"red","blue","red","left",609,"keep","keep",1,0,0,0,"yellow",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5708","7c0ec5d2082d41d4b2738d8df460ca10",188,1,"red","blue","blue","right",629,"keep","keep",0,0,0,0,"blue",1,1,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5709","7c0ec5d2082d41d4b2738d8df460ca10",189,0,"blue","green","blue","left",1482,"keep","keep",0,0,1,0,"red",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5710","7c0ec5d2082d41d4b2738d8df460ca10",190,2,"blue","red","red","right",2724,"keep","keep",0,0,0,0,"green",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",0
"5711","7c0ec5d2082d41d4b2738d8df460ca10",191,1,"green","yellow","yellow","right",644,"keep","keep",0,1,0,1,"blue",0,0,"Different","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5712","7c0ec5d2082d41d4b2738d8df460ca10",192,1,"yellow","green","green","right",396,"keep","keep",1,1,0,1,"green",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",1
"5713","7c0ec5d2082d41d4b2738d8df460ca10",193,1,"green","red","red","right",472,"keep","keep",1,0,0,1,"yellow",0,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5714","7c0ec5d2082d41d4b2738d8df460ca10",194,0,"green","red","red","right",372,"keep","keep",0,1,1,1,"green",1,1,"Same","neutral",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5715","7c0ec5d2082d41d4b2738d8df460ca10",195,0,"blue","yellow","blue","left",650,"keep","keep",1,0,0,0,"green",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5716","7c0ec5d2082d41d4b2738d8df460ca10",196,2,"green","yellow","yellow","right",662,"keep","keep",0,1,0,0,"yellow",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",1
"5717","7c0ec5d2082d41d4b2738d8df460ca10",197,0,"red","green","red","left",477,"keep","keep",1,0,0,0,"green",1,0,"Same","threat",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5718","7c0ec5d2082d41d4b2738d8df460ca10",198,0,"green","yellow","yellow","right",283,"keep","keep",0,0,0,0,"green",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5719","7c0ec5d2082d41d4b2738d8df460ca10",199,0,"green","red","green","left",518,"keep","keep",0,1,0,0,"green",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5720","7c0ec5d2082d41d4b2738d8df460ca10",200,0,"yellow","blue","blue","right",303,"keep","keep",1,0,0,0,"red",0,0,"Different","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"yellow",0
"5722","7c0ec5d2082d41d4b2738d8df460ca10",202,0,"red","blue","blue","right",365,"keep","keep",0,1,0,0,"blue",1,0,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",1
"5723","7c0ec5d2082d41d4b2738d8df460ca10",203,0,"blue","green","blue","left",481,"keep","keep",1,1,1,0,"red",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"green",0
"5724","7c0ec5d2082d41d4b2738d8df460ca10",204,0,"blue","green","green","right",501,"keep","keep",1,0,0,0,"green",1,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"blue",1
"5725","7c0ec5d2082d41d4b2738d8df460ca10",205,0,"green","red","green","left",330,"keep","keep",0,0,1,0,"blue",0,1,"Same","no cue",22,2,-0.738834328524811,-0.306736013001741,1,"red",0
